date,price
2014-07-31,1000.0
2014-08-01,1018.202717
2014-08-02,1008.772389
2014-08-03,1004.4165
2014-08-04,1004.984138
2014-08-05,998.0410565
2014-08-06,999.8663178
2014-08-07,1006.144005
2014-08-08,1012.505635
2014-08-09,1006.846193
2014-08-10,1006.86504
2014-08-11,980.9331217
2014-08-12,970.5076943
2014-08-13,930.476552
2014-08-14,862.7822021
2014-08-15,843.5153692
2014-08-16,891.0207203
2014-08-17,846.5180777
2014-08-18,786.4921555
2014-08-19,829.4406174
2014-08-20,880.5010963
2014-08-21,882.2979487
2014-08-22,882.5566
2014-08-23,849.458735
2014-08-24,869.3409207
2014-08-25,855.7833932
2014-08-26,872.9780858
2014-08-27,872.5128548
2014-08-28,866.2610835
2014-08-29,868.4953818
2014-08-30,857.5924318
2014-08-31,820.8686879
2014-09-01,814.2321201
2014-09-02,810.9593584
2014-09-03,811.6338818
2014-09-04,836.8057173
2014-09-05,822.1685513
2014-09-06,826.1332828
2014-09-07,822.7349399
2014-09-08,806.7997987
2014-09-09,808.1129548
2014-09-10,817.4124013
2014-09-11,816.5868348
2014-09-12,812.1096433
2014-09-13,816.6118471
2014-09-14,816.7506834
2014-09-15,813.2662258
2014-09-16,796.4645479
2014-09-17,785.3543419
2014-09-18,733.2341797
2014-09-19,680.2144719
2014-09-20,706.2804849
2014-09-21,685.178632
2014-09-22,688.7218943
2014-09-23,746.7688196
2014-09-24,725.9928765
2014-09-25,704.7671946
2014-09-26,696.8117642
2014-09-27,688.1426984
2014-09-28,653.2935277
2014-09-29,646.2270535
2014-09-30,669.9979464
2014-10-01,659.2523706
2014-10-02,644.0672436
2014-10-03,618.411663
2014-10-04,570.6569707
2014-10-05,565.2824686
2014-10-06,571.0504028
2014-10-07,576.0868333
2014-10-08,611.7703398
2014-10-09,620.1448164
2014-10-10,618.2748965
2014-10-11,621.403416
2014-10-12,645.907032
2014-10-13,666.830649
2014-10-14,685.7847338
2014-10-15,674.9876293
2014-10-16,653.4982305
2014-10-17,654.9047858
2014-10-18,669.6544909
2014-10-19,665.5177744
2014-10-20,653.6734758
2014-10-21,659.4481674
2014-10-22,654.9217888
2014-10-23,615.3886954
2014-10-24,612.4063704
2014-10-25,598.7981198
2014-10-26,603.3437449
2014-10-27,601.4677283
2014-10-28,606.3572568
2014-10-29,575.3415051
2014-10-30,592.5155556
2014-10-31,580.3093592
2014-11-01,557.8958107
2014-11-02,558.5353241
2014-11-03,559.2707337
2014-11-04,565.9783142
2014-11-05,582.6367535
2014-11-06,599.346403
2014-11-07,588.3052524
2014-11-08,594.1750505
2014-11-09,626.2961562
2014-11-10,626.2882295
2014-11-11,630.0576452
2014-11-12,718.113982
2014-11-13,711.3082986
2014-11-14,679.0341513
2014-11-15,648.8645733
2014-11-16,666.4636129
2014-11-17,661.9370636
2014-11-18,644.9534572
2014-11-19,648.8958047
2014-11-20,614.6708548
2014-11-21,607.4608986
2014-11-22,614.5738495
2014-11-23,643.7446967
2014-11-24,661.414861
2014-11-25,661.2065398
2014-11-26,649.6113359
2014-11-27,664.4236671
2014-11-28,682.6896886
2014-11-29,676.3530477
2014-11-30,668.5640259
2014-12-01,678.7496061
2014-12-02,684.540087
2014-12-03,673.0132822
2014-12-04,663.8817424
2014-12-05,679.1039947
2014-12-06,677.0737623
2014-12-07,679.855048
2014-12-08,652.3532842
2014-12-09,640.4167612
2014-12-10,636.9236875
2014-12-11,639.1004584
2014-12-12,647.1638994
2014-12-13,642.3924733
2014-12-14,647.4933222
2014-12-15,641.554147
2014-12-16,627.0666345
2014-12-17,626.3928973
2014-12-18,620.4296192
2014-12-19,617.5576206
2014-12-20,633.464061
2014-12-21,618.1922403
2014-12-22,646.606259
2014-12-23,647.3110572
2014-12-24,625.4374702
2014-12-25,622.0424378
2014-12-26,642.5148802
2014-12-27,615.8977791
2014-12-28,617.5943186
2014-12-29,613.2030804
2014-12-30,608.6273641
2014-12-31,621.4956997
2015-01-01,616.1316473
2015-01-02,616.933306
2015-01-03,562.6183853
2015-01-04,506.8353719
2015-01-05,533.0313055
2015-01-06,554.7199529
2015-01-07,572.9841988
2015-01-08,553.4618858
2015-01-09,561.4904236
2015-01-10,531.4034287
2015-01-11,517.3586271
2015-01-12,518.0986905
2015-01-13,428.9708196
2015-01-14,342.0667067
2015-01-15,414.9526423
2015-01-16,406.1341061
2015-01-17,391.8564527
2015-01-18,408.7084755
2015-01-19,419.1765445
2015-01-20,412.8831068
2015-01-21,437.4817769
2015-01-22,451.8116458
2015-01-23,452.3410036
2015-01-24,477.5647666
2015-01-25,486.258422
2015-01-26,511.936704
2015-01-27,491.302726
2015-01-28,488.1012886
2015-01-29,442.7601018
2015-01-30,435.6643888
2015-01-31,417.903539
2015-02-01,430.5551111
2015-02-02,450.5393327
2015-02-03,424.9289777
2015-02-04,425.171371
2015-02-05,414.8990404
2015-02-06,427.4006989
2015-02-07,432.5505786
2015-02-08,424.7914831
2015-02-09,418.3590144
2015-02-10,417.8974069
2015-02-11,415.5561482
2015-02-12,421.4065701
2015-02-13,445.697676
2015-02-14,485.6408987
2015-02-15,437.4368495
2015-02-16,442.6830486
2015-02-17,454.2855419
2015-02-18,440.3476732
2015-02-19,449.7628788
2015-02-20,454.8702829
2015-02-21,454.0992297
2015-02-22,439.5756614
2015-02-23,444.7292896
2015-02-24,446.2598087
2015-02-25,444.3681395
2015-02-26,441.9755873
2015-02-27,471.6624909
2015-02-28,469.5931471
2015-03-01,473.4413865
2015-03-02,493.0892133
2015-03-03,504.4912582
2015-03-04,489.4490455
2015-03-05,498.4193516
2015-03-06,491.9397335
2015-03-07,496.2105792
2015-03-08,493.8288093
2015-03-09,519.021858
2015-03-10,517.8795216
2015-03-11,527.209257
2015-03-12,524.7979569
2015-03-13,515.6742767
2015-03-14,507.0598895
2015-03-15,512.2627461
2015-03-16,520.7797618
2015-03-17,511.1818999
2015-03-18,462.5387724
2015-03-19,469.691227
2015-03-20,471.1443887
2015-03-21,468.2508085
2015-03-22,481.942197
2015-03-23,479.466817
2015-03-24,443.300883
2015-03-25,442.6246006
2015-03-26,443.3302905
2015-03-27,443.2128512
2015-03-28,451.1114586
2015-03-29,434.3003512
2015-03-30,441.7096883
2015-03-31,435.9645292
2015-04-01,437.0940488
2015-04-02,447.5413901
2015-04-03,452.5780392
2015-04-04,452.4210414
2015-04-05,462.275882
2015-04-06,455.4570504
2015-04-07,452.6231327
2015-04-08,438.4003866
2015-04-09,435.2477173
2015-04-10,419.1259337
2015-04-11,422.0594037
2015-04-12,421.6472976
2015-04-13,400.8900332
2015-04-14,390.6881186
2015-04-15,398.0584298
2015-04-16,406.8403082
2015-04-17,397.5428806
2015-04-18,397.7921309
2015-04-19,396.9229963
2015-04-20,400.0503434
2015-04-21,417.3243734
2015-04-22,416.3200125
2015-04-23,418.7714062
